company_name,URL1,URL2,URL3
Cable Media Waiwai,https://www.crunchbase.com/organization/cable-media-waiwai,https://www.wainet.co.jp/,https://www.dnb.com/business-directory/company-profiles.cable_media_waiwai_co_ltd.f345dbc09e01884215fb6b61d2910e21.html
Cable Television Toyama,https://www.peeringdb.com/net/32663,https://www.bloomberg.com/profile/company/CBTYZ:JP,https://ctt.ne.jp/
CableFree (Wireless Excellence),https://www.cablefree.net/,https://uk.linkedin.com/company/wireless-excellence,https://uktin.net/navigate-uk-telecoms/uktin-membership/profile/cablefree-wireless-excellence
CableLabs,https://www.cablelabs.com/,https://twitter.com/CableLabs,https://en.wikipedia.org/wiki/CableLabs
Cáceres City Council,https://turismo.caceres.es/en/servicio-poi/c-ceres-city-council-1,"https://en.wikipedia.org/wiki/C%C3%A1ceres,_Spain","https://en.wikipedia.org/wiki/C%C3%A1ceres,_Spain#History"
CACI International,https://www.caci.com/,http://www.caci.com/,http://t3.gstatic.com/images?q=tbn:ANd9GcS1YhLrPUKieSmw7jba60k8c_PgE1ULikLjVu-x0CZmCyVK8GEe
Cadence Design Systems,https://www.cadence.com/,http://www.cadence.com/,https://en.wikipedia.org/wiki/Cadence_Design_Systems
CAICT (China Academy of Information and Communications Technology),https://gsacom.com/associate/caict/,https://www.linkedin.com/company/dadi-telecom,http://www.caict.ac.cn/english/about/dept/
CaixaBank (Formerly Bankia),https://www.capital.fr/entreprises-marches/caixabank-et-bankia-vont-former-la-premiere-banque-despagne-lemploi-va-souffrir-1380799,https://www.caixabank.com/comunicacion/noticia/caixabank-completes-legal-procedures-for-merger-with-bankia-to-become-the-leading-bank-in-spain_en.html?id=42703,https://en.wikipedia.org/wiki/CaixaBank
Cal Poly (California Polytechnic State University),https://www.calpoly.edu/,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTN0VU9F2BteFNgJW2JFsoGr0FN1vaQfqGHQ04Ru3R9-EJ3p_iO,"https://en.wikipedia.org/wiki/California_Polytechnic_State_University,_San_Luis_Obispo"
