company_name,URL1,URL2,URL3
KU Leuven,https://www.kuleuven.be/english/kuleuven,https://en.m.wikipedia.org/wiki/File:KU_Leuven_logo.svg,https://en.wikipedia.org/wiki/KU_Leuven
Kudelski Group,https://www.nagra.com/,http://www.nagra.com/,https://en.m.wikipedia.org/wiki/File:Logo_Nagra_Kudelski_Group.svg
Kudelski Security,https://kudelskisecurity.com/,https://www.linkedin.com/company/kudelski-security,https://twitter.com/KudelskiSec?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
KUKA,https://www.kuka.com/,http://www.kuka.com/,https://en.wikipedia.org/wiki/KUKA
Kumagai Gumi,https://www.kumagaigumi.co.jp/en/index.html,https://www.kumagaigumi.co.jp/en/company/group/index.html,https://www.kumagaigumi.co.jp/en/5minute/index.html
Kumu Networks,https://kumunetworks.com/,https://spectrum.ieee.org/kumu-networks-launches-an-analog-radio-module-that-cancels-its-own-interference,https://www.crunchbase.com/organization/kumu-networks
Kuraray,https://www.kuraray.com/,http://www.kuraray.com/,https://en.m.wikipedia.org/wiki/File:Kuraray_Logo.svg
KVSC (Kankakee Valley School Corporation),https://www.kv.k12.in.us/,https://www.kv.k12.in.us/quick-links/employment,https://www.kv.k12.in.us/parents
K-water (Korea Water Resources Corporation),https://www.kwater.or.kr/eng/main.do,https://www.kwater.or.kr/eng/about/sub02/kwaterPage.do?s_mid=1099,https://www.kwater.or.kr/eng/about/sub02/locationPage.do?s_mid=1216
K-Won,https://www.kwon.fr/,https://www.kwon.fr/arts-martiaux/taekwondo,https://karate-gi.fr/kwon/
