company_name,URL1,URL2,URL3
Port of Oulu,https://ouluport.com/en/home/,https://ouluport.com/en/welcome-to-visit-port-of-oulu/,https://en.wikipedia.org/wiki/Port_of_Oulu
Port of Pori,https://portofpori.fi/,https://en.wikipedia.org/wiki/Port_of_Pori,https://fr.wikipedia.org/wiki/Port_de_Pori
Port of Turku,https://www.portofturku.fi/en/,https://en.wikipedia.org/wiki/Port_of_Turku,https://www.turku.fi/en/housing-and-environment/traffic/water-traffic/port-turku
Port of Tyne,https://www.portoftyne.co.uk/,https://en.wikipedia.org/wiki/Port_of_Tyne,https://investnortheastengland.co.uk/energy-gateway/ports/port-of-tyne/
Port Oostende,https://www.portofoostende.be/en,https://www.portofoostende.be/en/entering-port-oostende-welcome,https://www.portofoostende.be/en/port-areas
Port System Authority of the Northern Tyrrhenian Sea,https://www.portialtotirreno.it/the-north-tyrrhenian-sea-ports-system-authority/?lang=en,https://www.iaphworldports.org/memberports/north-tyrrhenian-port-network-authority-autorita-di-sistema-portuale-del-mar-tirreno-settentrionale/,https://depliant.portialtotirreno.it/en/
Portuguese Red Cross,https://www.ifrc.org/national-societies-directory/portuguese-red-cross,https://pt.wikipedia.org/wiki/Cruz_Vermelha_Portuguesa,https://youth.europa.eu/solidarity/placement/32868_en
POSCO Australia,http://www.poscoaustralia.com/,https://www.poscoaustralia.com/,https://au.linkedin.com/company/posco.australia.
Positron Access Solutions,https://www.positronaccess.com/,https://www.positronaccess.com/portal/,https://www.positronaccess.com/about-us/
Posiva,https://www.posiva.fi/en/,https://www.posiva.fi/en/index/finaldisposal/researchandfinaldisposalfacilitiesatonkalo.html,https://www.posiva.fi/en/index/company.html
