company_name,URL1,URL2,URL3
SRTechnology,http://www.srtechnology.com/,https://www.sr-technology.it/en/,http://www.sr-technology.eu/
SS&E (Spurs Sports & Entertainment),https://en.wikipedia.org/wiki/Spurs_Sports_%26_Entertainment,https://en.wikipedia.org/wiki/Spurs_Sports_%26_Entertainment#Properties,https://en.wikipedia.org/wiki/Spurs_Sports_%26_Entertainment#San_Antonio_Spurs
SSA Marine (Carrix),https://www.ssamarine.com/about-us/carrix/,https://www.ssamarine.com/,https://www.carrix.com/
SSAB,https://www.ssab.com/en,https://en.wikipedia.org/wiki/SSAB,https://www.ssab.com/en/ssab/about-ssab
SSC (Shared Spectrum Company),https://www.sharedspectrum.com/,https://www.linkedin.com/company/shared-spectrum-company,https://www.sbir.gov/sbc/shared-spectrum-company-0
SSE (Sharks Sports & Entertainment),https://en.wikipedia.org/wiki/Sharks_Sports_and_Entertainment,https://en.wikipedia.org/wiki/Sharks_Sports_and_Entertainment#Current_properties,https://en.wikipedia.org/wiki/Sharks_Sports_and_Entertainment#Former_properties
SSi Canada,https://www.ssicanada.com/,https://en.wikipedia.org/wiki/SSi_Canada,https://ca.linkedin.com/company/ssicanada
SSI SCHÄFER,https://www.ssi-schaefer.com/fr-fr,https://www.ssi-schaefer.com/fr-fr/a-propos-de-nous/contact,https://www.ssi-schaefer.com/fr-fr/a-propos-de-nous/groupe-ssi-schaefer
SSS Public Safety,https://sss-publicsafety.com/,https://uk.linkedin.com/company/ssspublicsafety,https://find-and-update.company-information.service.gov.uk/company/13052116
ST (STMicroelectronics),https://www.st.com/content/st_com/en.html,https://en.wikipedia.org/wiki/STMicroelectronics,https://en.wikipedia.org/wiki/STMicroelectronics#History
