company_name,URL1,URL2,URL3
GGD (Municipal Health Service) Brabant-Zuidoost,https://www.ggdbzo.nl/,https://www.ggdbzo.nl/tuberculose/immigranten-en-expats/,https://m.facebook.com/TU.Eindhoven/photos/the-municipal-health-service-ggd-brabant-zuidoost-has-identified-an-outbreak-of-/2091663310864543/
Gidarjil Development Corporation,https://www.gidarjil.com.au/,https://www.couriermail.com.au/news/queensland/gladstone/community/six-indigenous-gladstone-students-graduated-the-skilling-queenslanders-for-work-program/news-story/dfb45d0ac74a53e0e69992e0cd3a1af4,https://www.bundaberg.qld.gov.au/directory-record/4155/gidarjil-development-corporation
GIGABYTE Technology,https://www.gigabyte.com/,http://www.gigabyte.com/,http://t3.gstatic.com/images?q=tbn:ANd9GcT74VziUoREkiC0vNNbf7JdWXtxy4-Pixs2-XawCFbbjnCxzVRp
Gigalane,http://www.gigalane.com/,http://www.gigalane.com/ko/business_rf02.html,http://www.gigalane.com/ko/product_sem01_02.html
GIGALIGHT,https://www.gigalight.com/,https://www.linkedin.com/company/gigalight,https://www.gigalightuk.com/
Gigamon,https://www.gigamon.com/,https://twitter.com/gigamon?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/gigamon/status/1731871075506500000?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet
GigaMonster,https://www.gigamonster.net/,https://www.instagram.com/giga.monster/?hl=en,https://www.fiercewireless.com/wireless/mdu-wi-fi-provider-gigstreem-raises-59m-buys-assets-gigamonster
GigaTera Communications,http://www.gteracom.com/,http://www.gteracom.com/about/,https://www.linkedin.com/company/gigatera
GigSky,https://www.gigsky.com/,http://www.gigsky.com/,https://en.wikipedia.org/wiki/GigSky
Gilat Satellite Networks,https://www.gilat.com/,http://www.gilat.com/,https://en.wikipedia.org/wiki/Gilat_Satellite_Networks
