company_name,URL1,URL2,URL3
CIE Automotive,https://cieautomotive.com/en/home,https://cieautomotive.com/,https://cieautomotive.com/cie-wiki
Cielo Networks,https://www.linkedin.com/company/cielo-networks-inc.,https://www.cielo.us.com/,https://swlanconnections.com/cielo-networks/
Ciena Corporation,https://www.ciena.com/,http://www.ciena.com/,https://en.wikipedia.org/wiki/Ciena
CIG (Cambridge Industries Group),https://www.cigtech.com/,https://www.cigtech.com/company-introduction/,https://www.cigtech.com/contact/
Cincinnati Police Department,https://www.cincinnati-oh.gov/police/,https://www.cincinnati-oh.gov/police/contact-us/,https://www.cincinnati-oh.gov/police/recruiting/
CIO (Connected IO),https://connectedio.com.au/,https://www.connectedio.com/,https://www.marketindex.com.au/asx/cio
CircleGx,https://www.circlegx.com/,https://www.linkedin.com/company/circlegx,https://twitter.com/circlegx?lang=en
Circuit de Barcelona-Catalunya,https://www.circuitcat.com/en/,http://t1.gstatic.com/licensed-image?q=tbn:ANd9GcQcAOEMNnjqlTPQ-aFhcbUcb5th8_7KEBym1rrdruBbGfhIre4iyPf51FKWdgUtdcY3,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
Circuit Parcmotor Castellolí,https://circuitparcmotor.com/en/,https://www.calendrier-piste.fr/circuit/93-parcmotor-castelloli,https://circuitparcmotor.com/es/es/
Cirpack,https://www.cirpack.com/,http://www.cirpack.com/,https://en.wikipedia.org/wiki/Cirpack
