company_name,URL1,URL2,URL3
Brisanet,https://www.brisanet.com.br/,https://brisanetfibra.com.br/,https://www.instagram.com/brisanet.oficial/?hl=en
Bristol Port Company,https://www.bristolport.co.uk/home,https://www.bristolport.co.uk/,https://www.linkedin.com/company/the-bristol-port-company
British Army,https://www.army.mod.uk/,https://en.wikipedia.org/wiki/British_Army,https://en.wikipedia.org/wiki/List_of_British_Army_regiments_and_corps
British Sugar,https://www.britishsugar.co.uk/,http://www.britishsugar.co.uk/,https://en.wikipedia.org/wiki/British_Sugar
Brittany Ferries,https://www.brittany-ferries.co.uk/,https://www.brittany-ferries.fr/,http://www.brittanyferries.com/
Broadcom,https://www.broadcom.com/,https://fortune.com/2023/12/02/broadcom-ceo-orders-employees-get-butt-back-office-vmware-remote-work/,https://arstechnica.com/information-technology/2023/12/broadcom-cuts-at-least-2800-vmware-jobs-following-69-billion-acquisition/
BroadForward,https://www.broadforward.com/,https://www.broadforward.com/diameter-signaling-controller-dsc/,https://www.linkedin.com/company/broadforward
Broadmobi (Shanghai Broadmobi Communication Technology),https://www.broadmobi.com/en/about.php,https://www.broadmobi.com/en/module02.php?lm=10,https://www.broadmobi.com/en/product.php
Broadpeak,https://broadpeak.tv/,https://www.boursorama.com/cours/1rPALBPK/,http://www.broadpeak.tv/
Broadtech,https://broadtech.co.nz/,https://broadtech.co.nz/contact-us/,https://broadtech.co.nz/about-us/
